Price,antutu_11,rear_mp_max,Screen Size,Battery,RAM_min,ROM_min,front_mp,Refresh Rate,rear_count,Brand_Raw_Other_Brand,Brand_Raw_apple,Brand_Raw_honor,Brand_Raw_oppo,Brand_Raw_realme,Brand_Raw_samsung,Brand_Raw_xiaomi,Hardware_Tier_Budget_Hardware,Hardware_Tier_Flagship_Hardware,Hardware_Tier_High_Mid_Hardware,OS_Name_Android,OS_Name_iOS,Display_AMOLED,Display_IPS LCD,Display_LCD,Display_OLED,Display_Other,NFC_0,NFC_1,rear_ois_0.0,rear_ois_1.0,rear_wide_0.0,rear_wide_1.0,rear_telephoto_0.0,rear_telephoto_1.0,has_eSIM_0,has_eSIM_1,SIM_total_0,SIM_total_1,SIM_total_2
0.33292146015181634,0.3497223746225011,0.3663632946301499,0.41935483870967744,0.4892473118279569,0.33333333333333337,0.1111111111111111,0.0646258503401361,0.3571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4342650285055513,0.3802263844599056,0.6738217512001143,0.43548387096774205,0.32795698924731176,0.46666666666666673,0.1111111111111111,0.1156462585034014,0.3571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4908902130148829,0.5840788717429063,0.6738217512001143,0.4483870967741937,0.8655913978494623,0.46666666666666673,0.23809523809523808,0.2517006802721089,0.7142857142857142,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3186551099260556,0.41624563331012576,0.6738217512001143,0.4290322580645162,0.47580645161290314,0.33333333333333337,0.1111111111111111,0.1156462585034014,0.7142857142857142,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.027343136544770497,0.0743238167657373,0.6738217512001143,0.4129032258064516,0.4892473118279569,0.20000000000000007,0.047619047619047616,0.0646258503401361,0.3571428571428571,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.33134551885505137,0.3802263844599056,0.8544585582765926,0.43548387096774205,0.39516129032258057,0.33333333333333337,0.1111111111111111,0.1156462585034014,0.3571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.023514409716515805,0.0743238167657373,0.3663632946301499,0.4129032258064516,0.4892473118279569,0.20000000000000007,0.047619047619047616,0.0646258503401361,0.3571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.17712971268716748,0.2607522171688524,0.6738217512001143,0.44193548387096787,0.47983870967741926,0.20000000000000007,0.047619047619047616,0.0646258503401361,0.3571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.14399873728014229,0.30987773560366083,0.6738217512001143,0.403225806451613,0.4623655913978494,0.20000000000000007,0.1111111111111111,0.0646258503401361,0.7142857142857142,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.055567235322620645,0.0743238167657373,0.6738217512001143,0.4129032258064516,0.4892473118279569,0.20000000000000007,0.1111111111111111,0.0646258503401361,0.3571428571428571,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23341791207664367,0.49530959949688536,0.6738217512001143,0.41935483870967744,0.5026881720430106,0.33333333333333337,0.1111111111111111,0.0646258503401361,0.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.17944307671967374,0.3066952279722087,0.6643073019323593,0.44193548387096787,0.4623655913978494,0.20000000000000007,0.1111111111111111,0.1156462585034014,0.3571428571428571,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
